2011,5030
2011,8882
2011,2165
2011,228
2011,908
2011,3274
2012,4919
2012,8733
2012,2138
2012,221
2012,939
2012,5178
2013,4671
2013,9356
2013,2052
2013,219
2013,950
2013,5109
2014,4976
2014,9855
2014,2149
2014,218
2014,1018
2014,3471
2015,5105
2015,2136
2015,1055
