2011,285
2011,1206
2011,515
2011,942
2011,581
2012,275
2012,1181
2012,477
2012,884
2012,545
2013,264
2013,1151
2013,452
2013,792
2013,573
2014,262
2014,1128
2014,447
2014,753
2014,565
2015,245
2015,398
2015,762
